"Student_ID","First_Name","Last_Name","Email","Gender","Age","Department","Attendance","Midterm_Score","Final_Score","Assignments_Avg","Quizzes_Avg","Participation_Score","Projects_Score","Total_Score","Grade","Study_Hours_per_Week","Extracurricular_Activities","Internet_Access_at_Home","Parent_Education_Level","Family_Income_Level","Stress_Level","Sleep_Hours_per_Night","Pass_Fail"
"S5443","Maria","Williams","student4443@university.com","Female",22,"CS",73,68.56,50.58,69.16,76.19,8.02,52.54,96.16,"D",17.3,"No","Yes","Master's","High",3,8.2,"Fail"
"S5444","Liam","Williams","student4444@university.com","Male",20,"Engineering",81.19,68.01,55.13,89.57,58.1,6.19,74.61,50.15,"C",5.2,"No","No","PhD","High",3,5.9,"Pass"
"S5447","Ali","Brown","student4447@university.com","Female",22,"Engineering",70.05,41.87,74.54,78.88,72,2.05,52.96,81.56,"C",29.3,"No","Yes","Master's","Low",3,6.6,"Pass"
"S5448","Liam","Jones","student4448@university.com","Male",23,"CS",79.7,81.18,41.69,88.34,97.36,3.48,66.28,97.9,"B",27,"Yes","No","PhD","Medium",7,4.6,"Pass"
"S5450","Liam","Jones","student4450@university.com","Female",18,"Mathematics",92.4,87.46,54.78,59.27,82.98,9.45,58.63,70.83,"B",25.3,"No","Yes","High School","Medium",9,5.6,"Pass"
"S5452","Ali","Smith","student4452@university.com","Female",23,"CS",68.36,53.83,99.11,67.41,78.24,5.86,81.74,57.14,"C",15.9,"No","Yes","High School","Medium",3,4.4,"Pass"
"S5453","Emma","Jones","student4453@university.com","Male",19,"Engineering",56.25,42.91,71.06,59.38,91.35,9.22,60.12,68.93,"C",24.8,"No","Yes","Bachelor's","Medium",6,6.5,"Pass"
"S5454","John","Jones","student4454@university.com","Female",20,"Mathematics",70.24,82.19,65.54,50.61,70.47,5.18,77.52,50.73,"C",14.2,"Yes","Yes","High School","Medium",9,6.1,"Pass"
"S5455","Ahmed","Brown","student4455@university.com","Male",21,"CS",51.98,98.67,62.09,58.7,54.34,2.51,90.59,75.47,"C",26.2,"Yes","Yes","PhD","Medium",10,4.5,"Pass"
"S5456","John","Jones","student4456@university.com","Female",21,"Business",63.63,66.8,87.1,90.41,99.71,3.81,68.74,92.36,"B",20.4,"No","Yes","PhD","Medium",3,7.8,"Pass"
"S5457","Ali","Johnson","student4457@university.com","Female",19,"CS",70.04,55.58,44.32,77.3,58.28,3.76,62.35,66.06,"D",14,"No","Yes","Master's","High",9,4.3,"Fail"
"S5459","Emma","Smith","student4459@university.com","Male",24,"Business",77.18,57.25,65.08,80.42,58.16,2.96,53.54,98.69,"B",11.1,"No","Yes","None","Low",1,6.3,"Pass"
"S5461","Ali","Jones","student4461@university.com","Male",19,"Business",76.15,65.43,98.44,67.72,64.46,8.89,97.17,76.43,"B",21.6,"Yes","Yes","Bachelor's","Low",5,5.4,"Pass"
"S5462","Maria","Williams","student4462@university.com","Female",21,"Mathematics",75.45,79.32,96.15,73.3,80.06,3.36,98.24,90.46,"F",15,"Yes","Yes","PhD","Medium",8,6.8,"Fail"
"S5463","John","Williams","student4463@university.com","Female",23,"CS",65.81,56.39,78.52,53.21,99.82,1.35,71.63,62.62,"C",18.8,"No","Yes","None","High",1,6.6,"Pass"
"S5464","Maria","Jones","student4464@university.com","Female",24,"CS",91.51,43.06,41.11,79.85,52.63,6.39,81.16,92.07,"B",23.4,"Yes","Yes","Bachelor's","Medium",4,6.2,"Pass"
"S5465","Maria","Johnson","student4465@university.com","Female",19,"Mathematics",77.28,62.4,84.91,67.82,88.92,3.61,92.87,77.85,"B",24.9,"Yes","Yes","Master's","Low",10,7.9,"Pass"
"S5466","Liam","Williams","student4466@university.com","Male",23,"CS",66.61,91.34,60.13,71.68,56.4,5.34,61.17,66.6,"B",29.4,"No","Yes","Bachelor's","Medium",8,6.5,"Pass"
"S5469","Ahmed","Johnson","student4469@university.com","Female",24,"CS",99.13,70.22,71.41,78.62,93.67,9.25,94.22,80.77,"A",7.3,"No","Yes","PhD","High",3,4.5,"Pass"
"S5470","Emma","Johnson","student4470@university.com","Male",21,"CS",84.61,56.55,84.67,71.11,58.81,4,75.25,75.2,"B",7.1,"No","Yes","Master's","Medium",1,5.4,"Pass"
"S5471","Emma","Brown","student4471@university.com","Male",22,"Engineering",68.91,51.6,56.38,50.85,67.08,3.07,76.51,63.74,"D",7.6,"Yes","Yes","PhD","High",10,6.7,"Fail"
"S5472","Ali","Johnson","student4472@university.com","Male",21,"Business",64.04,81.67,96.32,81.05,58.44,8.86,84.57,65.24,"C",11.5,"No","Yes","None","Low",8,6.3,"Pass"
"S5474","Omar","Williams","student4474@university.com","Male",19,"Engineering",99.04,76.24,43.98,88.48,63.52,1.24,52.72,62.19,"B",26.5,"No","Yes","High School","Low",7,6.6,"Pass"
"S5475","Omar","Jones","student4475@university.com","Female",20,"Engineering",81.34,85.31,78.66,99.08,72.24,9.36,78.04,63.89,"B",15.9,"No","Yes","None","Medium",3,7,"Pass"
"S5476","Omar","Jones","student4476@university.com","Male",24,"CS",94.08,83.55,90.96,56.95,94.74,2.09,82.4,52.94,"A",18.9,"Yes","Yes","PhD","Low",5,6.3,"Pass"
"S5477","Liam","Johnson","student4477@university.com","Female",19,"CS",66.46,42.6,97.19,61.13,77.64,1.48,82.08,55.52,"B",10.2,"Yes","Yes","Master's","Low",6,8.3,"Pass"
"S5482","Emma","Johnson","student4482@university.com","Female",21,"Engineering",88.74,76.75,49.79,64.38,61.52,6.4,75.91,75.4,"B",5.1,"No","Yes","High School","Medium",7,5.1,"Pass"
"S5485","John","Brown","student4485@university.com","Male",24,"Engineering",95.03,60.14,66.55,61.92,89.17,2.71,82.42,95.85,"A",28.1,"No","No","PhD","Medium",3,7.5,"Pass"
"S5486","Liam","Smith","student4486@university.com","Male",20,"CS",77.58,61.02,99.06,56.47,65.65,6.38,56.32,81.41,"C",5.9,"No","Yes","Bachelor's","Low",7,6.8,"Pass"
"S5487","Emma","Jones","student4487@university.com","Female",20,"Mathematics",62.77,45.48,43.58,56.27,65.65,9.45,66.6,51.28,"C",8.7,"Yes","Yes","High School","Medium",1,4.5,"Pass"
"S5490","Omar","Jones","student4490@university.com","Female",19,"CS",54.84,62.39,71.64,56.47,62.24,0.68,78.51,73.76,"D",12.1,"Yes","Yes","None","High",6,8.5,"Fail"
"S5492","Ahmed","Davis","student4492@university.com","Female",23,"CS",55.47,52.36,54.8,87.37,61.33,7.64,79.28,83.58,"D",17.9,"No","Yes","PhD","Low",1,5.8,"Fail"
"S5494","Maria","Davis","student4494@university.com","Female",19,"CS",90.23,58.7,97.05,99.08,75.2,6.99,62.96,95.45,"A",29.4,"No","Yes","None","Medium",5,6.6,"Pass"
"S5495","Ahmed","Johnson","student4495@university.com","Female",21,"Business",73.38,87.24,85.69,77.03,69.3,3.42,78.9,70.66,"C",26.5,"No","Yes","None","Medium",7,8.3,"Pass"
"S5496","John","Davis","student4496@university.com","Female",22,"Engineering",92.1,43.01,74.36,59.6,53.77,1.23,85.45,81.56,"A",11.8,"No","Yes","Bachelor's","Low",9,6,"Pass"
"S5497","Maria","Brown","student4497@university.com","Male",19,"CS",67.09,51.79,53.32,92.94,76.8,9.29,93.32,99.12,"A",13.4,"No","Yes","Master's","Medium",9,4.7,"Pass"
"S5498","Ali","Smith","student4498@university.com","Female",22,"Business",97.88,52.64,65.52,65.97,89.39,4.9,98.38,89.27,"A",11.1,"No","Yes","High School","Low",1,6.5,"Pass"
"S5499","Ahmed","Brown","student4499@university.com","Female",23,"CS",60.47,99.58,86.44,64.44,78.71,3.97,94.59,76.58,"F",28.2,"No","Yes","None","Low",5,4.2,"Fail"
"S5500","Ahmed","Smith","student4500@university.com","Male",18,"Mathematics",51.91,74.25,89.23,66.37,98.73,5.78,73.37,92.97,"F",21.3,"No","Yes","Master's","Medium",4,5.7,"Fail"
"S5501","Ali","Jones","student4501@university.com","Female",20,"CS",93.62,48.34,54.68,88.41,54.96,1.07,87.35,78.02,"A",18,"No","Yes","None","High",7,6.6,"Pass"
"S5502","Ahmed","Jones","student4502@university.com","Male",24,"Engineering",87.61,56.33,79.72,58.66,91.06,3.09,62.03,72.08,"A",17.7,"Yes","Yes","None","Low",5,6.6,"Pass"
"S5503","Ali","Smith","student4503@university.com","Male",19,"Business",61.6,50.07,45.7,69.09,75.28,6.38,53.19,93.67,"F",9.1,"Yes","Yes","Bachelor's","Low",2,8.1,"Fail"
"S5505","John","Smith","student4505@university.com","Female",18,"CS",75.11,87.83,72.92,91.33,75.95,1.35,62.07,70.37,"C",27.9,"No","Yes","Master's","Low",10,5.4,"Pass"
"S5506","Ali","Davis","student4506@university.com","Male",19,"Business",97.55,69.75,53.46,67.04,66.27,5.11,51.88,67.15,"B",28.8,"Yes","Yes","Bachelor's","Low",4,5.5,"Pass"
"S5507","Sara","Johnson","student4507@university.com","Female",20,"Business",75.25,77.87,44.73,62.41,66.23,6.23,92.51,85.7,"F",12.3,"No","Yes","PhD","High",10,8.9,"Fail"
"S5508","Liam","Jones","student4508@university.com","Female",20,"Mathematics",73.59,59.88,83.79,78.99,81.59,1.87,74.5,50.63,"A",16.9,"No","Yes","None","High",3,6,"Pass"
"S5509","Liam","Johnson","student4509@university.com","Male",19,"CS",72.46,73.22,69.88,85.25,52.24,0.33,90.55,83.04,"F",18,"No","Yes","Bachelor's","Medium",5,4.7,"Fail"
"S5511","Liam","Davis","student4511@university.com","Female",20,"CS",76.69,58.48,79.84,67.39,86.23,0.27,99.7,54.89,"A",5.5,"No","Yes","PhD","Low",2,5.2,"Pass"
"S5512","Ahmed","Jones","student4512@university.com","Male",19,"CS",72.63,79.13,83.79,90.62,67.82,0.02,96.86,99.02,"B",25.8,"Yes","Yes","Bachelor's","Medium",2,7,"Pass"
"S5513","Omar","Jones","student4513@university.com","Female",24,"Business",51.84,49.02,58.44,73.24,60.87,3.23,85.83,60.61,"D",23.7,"No","Yes","High School","Medium",9,8.1,"Fail"
"S5515","Liam","Williams","student4515@university.com","Female",20,"Engineering",60.66,91.13,76.05,92.32,54.09,5.74,79.9,60.35,"F",11.7,"No","Yes","None","Low",2,6.3,"Fail"
"S5516","Maria","Johnson","student4516@university.com","Female",24,"Engineering",93.37,47.23,52,77.38,54.49,8.94,90.82,83.1,"A",20.9,"No","Yes","High School","Medium",2,5.9,"Pass"
"S5517","Emma","Johnson","student4517@university.com","Male",21,"Business",79.94,93.85,88.92,80.12,58.33,4.81,94.88,89.13,"D",8.5,"No","Yes","Bachelor's","Low",3,9,"Fail"
"S5518","Maria","Williams","student4518@university.com","Female",23,"Mathematics",88.18,44.77,71.38,96.87,50.96,7.73,97.82,93.03,"B",29.9,"No","Yes","PhD","High",9,7.6,"Pass"
"S5519","Emma","Brown","student4519@university.com","Male",21,"Engineering",97.84,60.93,53.62,77.96,63.31,9.09,86.53,65.55,"B",8.1,"Yes","Yes","Master's","Medium",6,4.4,"Pass"
"S5522","Ali","Davis","student4522@university.com","Male",21,"Engineering",65.59,45.78,44.93,64.24,99.58,6.42,97.93,81.48,"C",16.6,"No","Yes","Bachelor's","High",3,4.1,"Pass"
"S5523","John","Davis","student4523@university.com","Female",18,"CS",59.31,87.93,46.56,75.09,59.35,3.32,73.88,85.8,"D",23,"Yes","Yes","None","Medium",5,5.6,"Fail"
"S5524","Sara","Williams","student4524@university.com","Male",20,"CS",70.17,98.39,90.63,60.24,60.65,7.4,82.43,88.49,"C",8.2,"Yes","Yes","None","Medium",4,5.6,"Pass"
"S5525","Maria","Johnson","student4525@university.com","Male",20,"CS",73.54,50.87,46.58,64.85,74.6,7.05,90.46,54.87,"D",14.1,"No","Yes","PhD","Low",5,5.2,"Fail"
"S5526","Ahmed","Brown","student4526@university.com","Female",21,"Engineering",94.77,93.71,42.36,84.33,57.44,4.21,71.65,58.42,"A",17.5,"No","Yes","PhD","Low",1,6.8,"Pass"
"S5527","Emma","Johnson","student4527@university.com","Female",18,"Business",78,73.41,60.88,71.48,75.2,0.88,91.47,86.72,"B",16.2,"No","Yes","High School","Medium",1,5.1,"Pass"
"S5528","Liam","Davis","student4528@university.com","Female",20,"CS",64.61,96.16,68,81.36,69.97,0.12,55.57,73.83,"C",19.6,"No","Yes","None","High",2,8.7,"Pass"
"S5531","Emma","Williams","student4531@university.com","Female",19,"Business",58.11,43.59,94.79,78.42,91.41,7.82,84.23,68.6,"F",18.9,"Yes","Yes","None","Medium",8,5.3,"Fail"
"S5532","Maria","Jones","student4532@university.com","Female",23,"Engineering",78.84,92.99,86.12,88.88,99.39,3.34,55.82,79.55,"C",27,"No","Yes","Master's","High",10,8.9,"Pass"
"S5534","Ahmed","Jones","student4534@university.com","Female",21,"CS",92.13,62.22,68.59,76.99,94.41,3.46,95.03,81.84,"A",18.7,"No","Yes","Bachelor's","Low",3,4.6,"Pass"
"S5535","John","Jones","student4535@university.com","Female",19,"CS",79.34,51.43,45.06,69.17,76.89,7.96,65.19,60.13,"C",25.3,"No","Yes","Bachelor's","High",9,5.2,"Pass"
"S5536","Maria","Brown","student4536@university.com","Male",19,"CS",68.85,88.99,97.33,70.38,79.57,8.88,66.35,87.88,"B",6.6,"No","No","None","Low",9,7.6,"Pass"
"S5538","Omar","Williams","student4538@university.com","Male",20,"Engineering",73.48,61.62,86.57,67.44,97.13,4.84,70.75,78.93,"A",25.3,"Yes","Yes","Master's","High",8,4.3,"Pass"
"S5540","Maria","Johnson","student4540@university.com","Female",21,"CS",68.01,89.59,85.67,56.27,67.39,3.72,70.07,50.72,"F",25.3,"No","No","PhD","Medium",7,4.4,"Fail"
"S5543","Maria","Johnson","student4543@university.com","Female",20,"Engineering",91.08,94.68,54.46,64.91,91.43,5.65,96.79,50.51,"A",11.2,"Yes","Yes","PhD","High",2,5.1,"Pass"
"S5545","John","Jones","student4545@university.com","Male",23,"CS",56.84,60.9,69.5,85.57,68.27,7.82,68.13,97.8,"F",17.8,"No","Yes","High School","Low",3,7.9,"Fail"
"S5546","Emma","Williams","student4546@university.com","Female",19,"CS",57.25,52.26,50.25,86.72,70.89,5.68,98.5,50.56,"F",27.9,"Yes","Yes","PhD","Low",7,7.7,"Fail"
"S5547","Maria","Davis","student4547@university.com","Male",19,"CS",55.16,93.85,80.38,98.18,52.52,5.98,86.88,55.63,"F",20.1,"No","Yes","Bachelor's","Low",7,7.4,"Fail"
"S5548","Sara","Jones","student4548@university.com","Female",23,"CS",80.81,53.05,62.1,62.69,96.21,2.45,88.63,93.03,"D",20,"Yes","Yes","Bachelor's","Medium",8,5.2,"Fail"
"S5549","Liam","Brown","student4549@university.com","Female",23,"Business",55.78,78.2,59.39,54.14,54.41,0.59,64.8,84.43,"C",8.1,"No","Yes","High School","Low",8,6.2,"Pass"
"S5551","John","Jones","student4551@university.com","Female",21,"Engineering",99.65,42.09,72.56,62.93,93.58,8.49,65.68,99.64,"B",27.2,"No","Yes","PhD","Medium",5,6.7,"Pass"
"S5552","Omar","Johnson","student4552@university.com","Female",19,"Mathematics",68.32,89.73,48.52,86.08,71.04,4.12,62.99,78.68,"F",15.7,"No","Yes","Master's","Medium",1,8.3,"Fail"
"S5553","Ali","Williams","student4553@university.com","Male",23,"Engineering",72.68,64.64,82.47,53.03,90.01,5.49,76.76,83.48,"A",22,"No","Yes","None","Low",9,8.4,"Pass"
"S5554","Ali","Smith","student4554@university.com","Male",24,"CS",85.58,79.48,92.98,88.03,90.19,3.07,99.39,82.66,"A",12.4,"No","Yes","PhD","Medium",9,5.1,"Pass"
"S5555","Liam","Jones","student4555@university.com","Male",18,"Mathematics",96.86,62.34,56.68,56.35,52.99,4.5,60.73,61.14,"A",11.7,"No","Yes","Master's","Medium",6,6.2,"Pass"
"S5556","Omar","Davis","student4556@university.com","Male",23,"CS",94.7,81.73,50.82,84.78,70.61,2.09,62.13,74.41,"A",9.6,"No","Yes","High School","Medium",9,4.7,"Pass"
"S5557","Emma","Jones","student4557@university.com","Male",20,"Engineering",52.88,55.26,85.63,76.62,84.55,7.6,62.16,60.82,"F",11,"Yes","Yes","High School","High",7,7.2,"Fail"
"S5560","Ali","Brown","student4560@university.com","Male",21,"Engineering",84.44,40.98,77.15,64.6,79.72,0.37,69.24,69.1,"A",24.5,"Yes","No","Bachelor's","High",10,6.6,"Pass"
"S5561","Sara","Davis","student4561@university.com","Male",19,"Engineering",56.66,89.45,54.39,53.48,57.56,6.22,92.19,68.61,"D",12.2,"Yes","Yes","High School","Low",4,7.9,"Fail"
"S5562","Ali","Williams","student4562@university.com","Female",19,"CS",75.1,50.15,50.31,93.96,70.6,2.03,64.87,64.58,"B",9.2,"No","Yes","Master's","Medium",1,5.6,"Pass"
"S5563","Ahmed","Jones","student4563@university.com","Female",23,"CS",89.04,63.53,98.9,79.7,51.42,3.83,69.61,53.96,"A",16.2,"No","Yes","Master's","Low",9,7.5,"Pass"
"S5564","Maria","Brown","student4564@university.com","Male",20,"CS",60.94,89.35,57.51,76.75,57.48,4.13,53.68,88.55,"B",24.7,"No","Yes","None","High",6,4.2,"Pass"
"S5566","Sara","Smith","student4566@university.com","Female",21,"Business",52.65,91.94,50.69,74.45,78.68,2.27,56.84,90.7,"F",27.8,"No","Yes","Bachelor's","Low",2,6.2,"Fail"
"S5568","Liam","Johnson","student4568@university.com","Male",23,"CS",80.79,61.97,70.12,65.79,87.78,4.28,76.2,60.68,"A",24,"No","Yes","Bachelor's","High",4,8.4,"Pass"
"S5569","John","Williams","student4569@university.com","Female",19,"Business",65.76,79.75,44.72,88.61,68.65,6.12,50.04,71.07,"C",16.7,"No","Yes","Bachelor's","Medium",3,7,"Pass"
"S5573","Ali","Davis","student4573@university.com","Female",18,"Business",68.39,58.59,83.54,95.37,87.9,8.23,58.3,78.58,"F",5.1,"No","Yes","Bachelor's","Low",2,5.8,"Fail"
"S5574","Ahmed","Davis","student4574@university.com","Female",22,"CS",84.3,52.05,66.7,87.3,78.39,8.13,59.76,81.48,"D",23.9,"No","Yes","Bachelor's","Medium",9,5.6,"Fail"
"S5576","Ali","Williams","student4576@university.com","Male",22,"Engineering",76.26,88.32,82.84,80.03,67.8,6.36,79.74,56.11,"C",8,"No","Yes","Master's","Medium",4,7.5,"Pass"
"S5577","John","Brown","student4577@university.com","Female",19,"CS",94.52,69.86,41.6,57.07,57.54,1.03,88.13,79.21,"A",29.1,"No","Yes","Master's","Medium",3,4.4,"Pass"
"S5578","Liam","Williams","student4578@university.com","Male",23,"Engineering",50.16,71.6,50.72,55.85,67.04,0.91,90.97,54.27,"F",26.8,"No","Yes","Bachelor's","Medium",4,8.2,"Fail"
"S5581","Liam","Smith","student4581@university.com","Female",24,"CS",58.91,65.02,60.52,53.36,94.84,6.5,81.61,78.35,"F",25.5,"No","Yes","Master's","Low",6,7.9,"Fail"
"S5582","Ahmed","Williams","student4582@university.com","Male",20,"CS",95.39,99.69,77.73,55.3,89.77,6.69,82.47,92.2,"B",18.7,"No","Yes","PhD","Low",10,9,"Pass"
"S5583","Maria","Williams","student4583@university.com","Male",19,"Business",82.38,48.86,40.73,78.28,51.43,1.58,96.42,56.64,"D",28.1,"No","Yes","None","High",1,5.7,"Fail"
"S5584","Liam","Brown","student4584@university.com","Female",18,"Business",73.89,75.56,82.67,60.91,94.06,4.53,59.29,88.42,"F",29.5,"No","No","Bachelor's","Medium",7,8.3,"Fail"
"S5585","Ali","Smith","student4585@university.com","Male",18,"CS",90.74,93.15,76.18,80.59,72.62,4.01,63.74,57.15,"A",13.6,"No","Yes","PhD","Low",4,5.4,"Pass"
"S5586","Ahmed","Smith","student4586@university.com","Male",22,"CS",72.54,81.23,82.92,60.73,59.54,7.83,54.66,59.48,"F",7.4,"No","No","High School","Low",4,9,"Fail"
"S5587","Ahmed","Williams","student4587@university.com","Male",23,"CS",77.93,92.86,94.28,55.82,87.62,1.38,91.87,95.85,"F",22.6,"No","Yes","Bachelor's","Low",5,6.1,"Fail"
"S5588","Emma","Davis","student4588@university.com","Female",22,"Engineering",50.14,60.18,48.79,77.28,66.14,5.39,72.44,50.49,"F",28.1,"Yes","Yes","High School","High",8,7.3,"Fail"
"S5589","Ali","Brown","student4589@university.com","Male",20,"Business",68.29,56.32,55.7,93.11,62.67,9.11,95.36,59.86,"A",9.1,"No","Yes","None","Low",10,9,"Pass"
"S5590","Emma","Williams","student4590@university.com","Female",20,"CS",56.94,91.08,99.75,84.26,58.07,8.92,70.58,60.78,"C",29.6,"Yes","Yes","PhD","High",2,5,"Pass"
"S5591","Ali","Williams","student4591@university.com","Female",18,"Engineering",84.48,63.65,49.38,90.94,74.33,8.52,72.13,64.09,"B",9.9,"No","Yes","PhD","Low",7,7.1,"Pass"
"S5592","Emma","Johnson","student4592@university.com","Female",24,"Business",73.95,82.58,83.24,63.32,54.67,3.75,72.42,68.17,"B",7.2,"Yes","No","None","Medium",9,9,"Pass"
"S5594","John","Davis","student4594@university.com","Female",18,"CS",73.39,85.35,80.98,68.85,73.53,8.05,88.31,73.42,"A",25.1,"No","Yes","Bachelor's","Low",10,5.1,"Pass"
"S5595","Maria","Brown","student4595@university.com","Male",18,"CS",60.48,72.94,53.65,92.62,72.35,8.51,67.56,69.97,"F",13.9,"No","Yes","None","Low",10,4.5,"Fail"
"S5597","Ali","Johnson","student4597@university.com","Female",24,"Business",52.7,69.67,79.98,63.39,90.89,9.37,60.2,93.38,"D",9.9,"No","Yes","High School","Medium",4,7.8,"Fail"
"S5600","Ahmed","Johnson","student4600@university.com","Male",22,"CS",80.95,78.25,69.55,53.95,88.07,6.91,94.44,68.57,"F",21.7,"No","Yes","PhD","Low",5,7.1,"Fail"
"S5604","Emma","Jones","student4604@university.com","Male",20,"CS",79.44,58.21,70.49,61.67,73.03,0.62,92.23,50.11,"C",29.3,"Yes","Yes","Bachelor's","Medium",5,7.4,"Pass"
"S5609","Ali","Davis","student4609@university.com","Male",19,"CS",85.07,48.48,46.38,52.05,66.31,9.48,81.84,69.81,"A",13.6,"No","Yes","High School","Medium",2,7.1,"Pass"
"S5610","Ali","Jones","student4610@university.com","Male",20,"Business",60.44,63.79,90.8,96.43,60.26,6.62,68.56,57.87,"D",29,"No","Yes","None","High",8,4.5,"Fail"
"S5612","Ahmed","Davis","student4612@university.com","Male",24,"Mathematics",66.72,85.51,88.63,95.65,71.06,0.07,82.04,90.51,"B",10.8,"Yes","Yes","None","High",5,7.3,"Pass"
"S5614","Ali","Williams","student4614@university.com","Male",20,"Mathematics",88.02,82.42,56.29,87.2,77.44,8.17,68.72,55.79,"A",12.8,"No","Yes","None","Medium",4,8,"Pass"
"S5616","Liam","Jones","student4616@university.com","Female",19,"Engineering",51.9,90.66,83.56,67.91,79.53,2.28,86.91,66.67,"F",16.1,"No","Yes","Bachelor's","Low",3,6.3,"Fail"
"S5618","John","Johnson","student4618@university.com","Female",24,"CS",64.84,96.62,85.33,80.24,90.94,9.64,76.51,87.25,"D",26,"Yes","Yes","Bachelor's","Medium",4,6.5,"Fail"
"S5619","John","Jones","student4619@university.com","Female",20,"CS",99.85,44.73,46.63,51.32,59.74,2.79,70.81,63.94,"A",10.7,"Yes","Yes","Master's","High",7,4.8,"Pass"
"S5621","Omar","Jones","student4621@university.com","Male",20,"Engineering",97.03,85.99,56.58,80.21,58.67,3.39,87.34,80.87,"A",17.4,"No","Yes","Bachelor's","High",10,5.2,"Pass"
"S5622","Ali","Johnson","student4622@university.com","Female",19,"Business",90.56,76.01,74.54,86.63,88.35,0.63,85.64,69.68,"A",5.6,"No","Yes","High School","High",10,5.8,"Pass"
